Date,Location,Latitude,Longitude,Pathogen,Concentration_copies_per_mL,Population_Served,Outbreak_Period
2023-09-10,Central WWTP,24.71,46.67,Influenza B,1862.78,500000,False
2023-09-10,Central WWTP,24.71,46.67,Norovirus,1374.82,500000,False
2023-09-10,Central WWTP,24.71,46.67,Rotavirus,1207.43,500000,False
2023-09-11,Central WWTP,24.71,46.67,SARS-CoV-2,2412.61,500000,False
2023-09-11,Central WWTP,24.71,46.67,Influenza A,1929.37,500000,False
2023-09-11,Central WWTP,24.71,46.67,Influenza B,1793.23,500000,False
2023-09-11,Central WWTP,24.71,46.67,Norovirus,1788.06,500000,False
2023-09-11,Central WWTP,24.71,46.67,Rotavirus,1139.51,500000,False
2023-09-12,Central WWTP,24.71,46.67,SARS-CoV-2,2618.36,500000,False
2023-09-12,Central WWTP,24.71,46.67,Influenza A,1928.89,500000,False
2023-09-12,Central WWTP,24.71,46.67,Influenza B,2279.67,500000,False
2023-09-12,Central WWTP,24.71,46.67,Norovirus,1392.29,500000,False
2023-09-12,Central WWTP,24.71,46.67,Rotavirus,1438.11,500000,False
2023-09-13,Central WWTP,24.71,46.67,SARS-CoV-2,2838.31,500000,False
2023-09-13,Central WWTP,24.71,46.67,Influenza A,2220.58,500000,False
2023-09-13,Central WWTP,24.71,46.67,Influenza B,1907.8,500000,False
2023-09-13,Central WWTP,24.71,46.67,Norovirus,1520.56,500000,False
2023-09-13,Central WWTP,24.71,46.67,Rotavirus,1331.44,500000,False
2023-09-14,Central WWTP,24.71,46.67,SARS-CoV-2,2405.79,500000,False
2023-09-14,Central WWTP,24.71,46.67,Influenza A,2158.63,500000,False
2023-09-14,Central WWTP,24.71,46.67,Influenza B,2152.67,500000,False
2023-09-14,Central WWTP,24.71,46.67,Norovirus,1497.11,500000,False
2023-09-14,Central WWTP,24.71,46.67,Rotavirus,1189.43,500000,False
2023-09-15,Central WWTP,24.71,46.67,SARS-CoV-2,2386.99,500000,False
2023-09-15,Central WWTP,24.71,46.67,Influenza A,2142.59,500000,False
2023-09-15,Central WWTP,24.71,46.67,Influenza B,2239.1,500000,False
2023-09-15,Central WWTP,24.71,46.67,Norovirus,1543.94,500000,False
2023-09-15,Central WWTP,24.71,46.67,Rotavirus,1333.16,500000,False
2023-09-16,Central WWTP,24.71,46.67,SARS-CoV-2,2445.94,500000,False
2023-09-16,Central WWTP,24.71,46.67,Influenza A,1696.67,500000,False
2023-09-16,Central WWTP,24.71,46.67,Influenza B,1840.82,500000,False
2023-09-16,Central WWTP,24.71,46.67,Norovirus,1591.76,500000,False
2023-09-16,Central WWTP,24.71,46.67,Rotavirus,1360.34,500000,False
2023-09-17,Central WWTP,24.71,46.67,SARS-CoV-2,2466.63,500000,False
2023-09-17,Central WWTP,24.71,46.67,Influenza A,2118.11,500000,False
2023-09-17,Central WWTP,24.71,46.67,Influenza B,1656.78,500000,False
2023-09-17,Central WWTP,24.71,46.67,Norovirus,1702.01,500000,False
2023-09-17,Central WWTP,24.71,46.67,Rotavirus,1101.38,500000,False
2023-09-18,Central WWTP,24.71,46.67,SARS-CoV-2,2233.9,500000,False
2023-09-18,Central WWTP,24.71,46.67,Influenza A,2196.06,500000,False
2023-09-18,Central WWTP,24.71,46.67,Influenza B,1919.93,500000,False
2023-09-18,Central WWTP,24.71,46.67,Norovirus,1204.36,500000,False
2023-09-18,Central WWTP,24.71,46.67,Rotavirus,1118.02,500000,False
2023-09-19,Central WWTP,24.71,46.67,SARS-CoV-2,2323.88,500000,False
2023-09-19,Central WWTP,24.71,46.67,Influenza A,2321.03,500000,False
2023-09-19,Central WWTP,24.71,46.67,Influenza B,2139.88,500000,False
2023-09-19,Central WWTP,24.71,46.67,Norovirus,1620.99,500000,False
2023-09-19,Central WWTP,24.71,46.67,Rotavirus,1318.58,500000,False
2023-09-20,Central WWTP,24.71,46.67,SARS-CoV-2,2498.52,500000,False
2023-09-20,Central WWTP,24.71,46.67,Influenza A,1939.79,500000,False
2023-09-20,Central WWTP,24.71,46.67,Influenza B,2005.92,500000,False
2023-09-20,Central WWTP,24.71,46.67,Norovirus,1335.86,500000,False
2023-09-20,Central WWTP,24.71,46.67,Rotavirus,1303.86,500000,False
2023-09-21,Central WWTP,24.71,46.67,SARS-CoV-2,2520.03,500000,False
2023-09-21,Central WWTP,24.71,46.67,Influenza A,1852.97,500000,False
2023-09-21,Central WWTP,24.71,46.67,Influenza B,2320.24,500000,False
2023-09-21,Central WWTP,24.71,46.67,Norovirus,1556.35,500000,False
2023-09-21,Central WWTP,24.71,46.67,Rotavirus,1200.62,500000,False
2023-09-22,Central WWTP,24.71,46.67,SARS-CoV-2,2662.19,500000,False
2023-09-22,Central WWTP,24.71,46.67,Influenza A,1991.87,500000,False
2023-09-22,Central WWTP,24.71,46.67,Influenza B,1943.41,500000,False
2023-09-22,Central WWTP,24.71,46.67,Norovirus,1594.15,500000,False
2023-09-22,Central WWTP,24.71,46.67,Rotavirus,1200.73,500000,False
2023-09-23,Central WWTP,24.71,46.67,SARS-CoV-2,2393.97,500000,False
2023-09-23,Central WWTP,24.71,46.67,Influenza A,1770.48,500000,False
2023-09-23,Central WWTP,24.71,46.67,Influenza B,2063.1,500000,False
2023-09-23,Central WWTP,24.71,46.67,Norovirus,1338.36,500000,False
2023-09-23,Central WWTP,24.71,46.67,Rotavirus,1393.47,500000,False
2023-09-24,Central WWTP,24.71,46.67,SARS-CoV-2,2591.33,500000,False
2023-09-24,Central WWTP,24.71,46.67,Influenza A,1863.57,500000,False
2023-09-24,Central WWTP,24.71,46.67,Influenza B,2156.64,500000,False
2023-09-24,Central WWTP,24.71,46.67,Norovirus,1540.11,500000,False
2023-09-24,Central WWTP,24.71,46.67,Rotavirus,1411.07,500000,False
2023-09-25,Central WWTP,24.71,46.67,SARS-CoV-2,2488.56,500000,False
2023-09-25,Central WWTP,24.71,46.67,Influenza A,1961.5,500000,False
2023-09-25,Central WWTP,24.71,46.67,Influenza B,1364.76,500000,True
2023-09-25,Central WWTP,24.71,46.67,Norovirus,924.59,500000,True
2023-09-25,Central WWTP,24.71,46.67,Rotavirus,1196.42,500000,False
2023-09-26,Central WWTP,24.71,46.67,SARS-CoV-2,2600.47,500000,False
2023-09-26,Central WWTP,24.71,46.67,Influenza A,2053.71,500000,False
2023-09-26,Central WWTP,24.71,46.67,Influenza B,1498.98,500000,True
2023-09-26,Central WWTP,24.71,46.67,Norovirus,1346.0,500000,True
2023-09-26,Central WWTP,24.71,46.67,Rotavirus,1238.95,500000,False
2023-09-27,Central WWTP,24.71,46.67,SARS-CoV-2,2539.24,500000,False
2023-09-27,Central WWTP,24.71,46.67,Influenza A,1765.0,500000,False
2023-09-27,Central WWTP,24.71,46.67,Influenza B,1872.0,500000,True
2023-09-27,Central WWTP,24.71,46.67,Norovirus,1385.06,500000,True
2023-09-27,Central WWTP,24.71,46.67,Rotavirus,1253.83,500000,False
2023-09-28,Central WWTP,24.71,46.67,SARS-CoV-2,3410.4,500000,True
2023-09-28,Central WWTP,24.71,46.67,Influenza A,2108.56,500000,True
2023-09-28,Central WWTP,24.71,46.67,Influenza B,2040.7,500000,True
2023-09-28,Central WWTP,24.71,46.67,Norovirus,1832.86,500000,True
2023-09-28,Central WWTP,24.71,46.67,Rotavirus,1321.83,500000,False
2023-09-29,Central WWTP,24.71,46.67,SARS-CoV-2,3736.67,500000,True
2023-09-29,Central WWTP,24.71,46.67,Influenza A,2438.1,500000,True
2023-09-29,Central WWTP,24.71,46.67,Influenza B,2606.62,500000,True
2023-09-29,Central WWTP,24.71,46.67,Norovirus,1570.76,500000,True
2023-09-29,Central WWTP,24.71,46.67,Rotavirus,1065.95,500000,False
2023-09-30,Central WWTP,24.71,46.67,SARS-CoV-2,4261.63,500000,True
2023-09-30,Central WWTP,24.71,46.67,Influenza A,4438.74,500000,True
2023-09-30,Central WWTP,24.71,46.67,Influenza B,2718.62,500000,True
2023-09-30,Central WWTP,24.71,46.67,Norovirus,1762.63,500000,True
2023-09-30,Central WWTP,24.71,46.67,Rotavirus,1467.75,500000,False
2023-10-01,Central WWTP,24.71,46.67,SARS-CoV-2,5106.71,500000,True
2023-10-01,Central WWTP,24.71,46.67,Influenza A,4605.74,500000,True
2023-10-01,Central WWTP,24.71,46.67,Influenza B,3299.21,500000,True
2023-10-01,Central WWTP,24.71,46.67,Norovirus,2588.19,500000,True
2023-10-01,Central WWTP,24.71,46.67,Rotavirus,1319.02,500000,False
2023-10-02,Central WWTP,24.71,46.67,SARS-CoV-2,6841.19,500000,True
2023-10-02,Central WWTP,24.71,46.67,Influenza A,5204.38,500000,True
2023-10-02,Central WWTP,24.71,46.67,Influenza B,3817.85,500000,True
2023-10-02,Central WWTP,24.71,46.67,Norovirus,3047.46,500000,True
2023-10-02,Central WWTP,24.71,46.67,Rotavirus,1037.62,500000,False
2023-10-03,Central WWTP,24.71,46.67,SARS-CoV-2,7115.88,500000,True
2023-10-03,Central WWTP,24.71,46.67,Influenza A,6064.38,500000,True
2023-10-03,Central WWTP,24.71,46.67,Influenza B,4753.59,500000,True
2023-10-03,Central WWTP,24.71,46.67,Norovirus,3375.16,500000,True
2023-10-03,Central WWTP,24.71,46.67,Rotavirus,1465.59,500000,False
2023-10-04,Central WWTP,24.71,46.67,SARS-CoV-2,12050.27,500000,True
2023-10-04,Central WWTP,24.71,46.67,Influenza A,8145.05,500000,True
2023-10-04,Central WWTP,24.71,46.67,Influenza B,4202.64,500000,True
2023-10-04,Central WWTP,24.71,46.67,Norovirus,3819.23,500000,True
2023-10-04,Central WWTP,24.71,46.67,Rotavirus,1198.02,500000,False
2023-10-05,Central WWTP,24.71,46.67,SARS-CoV-2,12152.36,500000,True
2023-10-05,Central WWTP,24.71,46.67,Influenza A,8327.87,500000,True
2023-10-05,Central WWTP,24.71,46.67,Influenza B,6496.69,500000,True
2023-10-05,Central WWTP,24.71,46.67,Norovirus,4369.33,500000,True
2023-10-05,Central WWTP,24.71,46.67,Rotavirus,1270.16,500000,False
2023-10-06,Central WWTP,24.71,46.67,SARS-CoV-2,9493.67,500000,True
2023-10-06,Central WWTP,24.71,46.67,Influenza A,8399.13,500000,True
2023-10-06,Central WWTP,24.71,46.67,Influenza B,5757.13,500000,True
2023-10-06,Central WWTP,24.71,46.67,Norovirus,3676.17,500000,True
2023-10-06,Central WWTP,24.71,46.67,Rotavirus,1094.5,500000,False
2023-10-07,Central WWTP,24.71,46.67,SARS-CoV-2,8906.57,500000,True
2023-10-07,Central WWTP,24.71,46.67,Influenza A,6947.12,500000,True
2023-10-07,Central WWTP,24.71,46.67,Influenza B,3988.24,500000,True
2023-10-07,Central WWTP,24.71,46.67,Norovirus,3249.22,500000,True
2023-10-07,Central WWTP,24.71,46.67,Rotavirus,1129.39,500000,False
2023-10-08,Central WWTP,24.71,46.67,SARS-CoV-2,6751.15,500000,True
2023-10-08,Central WWTP,24.71,46.67,Influenza A,5807.49,500000,True
2023-10-08,Central WWTP,24.71,46.67,Influenza B,4056.85,500000,True
2023-10-08,Central WWTP,24.71,46.67,Norovirus,2587.59,500000,True
2023-10-08,Central WWTP,24.71,46.67,Rotavirus,1513.52,500000,False
2023-10-09,Central WWTP,24.71,46.67,SARS-CoV-2,4984.14,500000,True
2023-10-09,Central WWTP,24.71,46.67,Influenza A,4860.83,500000,True
2023-10-09,Central WWTP,24.71,46.67,Influenza B,3273.79,500000,True
2023-10-09,Central WWTP,24.71,46.67,Norovirus,2912.62,500000,True
2023-10-09,Central WWTP,24.71,46.67,Rotavirus,1086.19,500000,False
2023-10-10,Central WWTP,24.71,46.67,SARS-CoV-2,5065.76,500000,True
2023-10-10,Central WWTP,24.71,46.67,Influenza A,3353.23,500000,True
2023-10-10,Central WWTP,24.71,46.67,Influenza B,2860.44,500000,True
2023-10-10,Central WWTP,24.71,46.67,Norovirus,2013.89,500000,True
2023-10-10,Central WWTP,24.71,46.67,Rotavirus,1249.63,500000,False
2023-10-11,Central WWTP,24.71,46.67,SARS-CoV-2,3690.4,500000,True
2023-10-11,Central WWTP,24.71,46.67,Influenza A,2609.16,500000,True
2023-10-11,Central WWTP,24.71,46.67,Influenza B,2201.5,500000,True
2023-10-11,Central WWTP,24.71,46.67,Norovirus,1720.95,500000,True
2023-10-11,Central WWTP,24.71,46.67,Rotavirus,1159.34,500000,False
2023-10-12,Central WWTP,24.71,46.67,SARS-CoV-2,3029.27,500000,True
2023-10-12,Central WWTP,24.71,46.67,Influenza A,2571.85,500000,True
2023-10-12,Central WWTP,24.71,46.67,Influenza B,2493.46,500000,True
2023-10-12,Central WWTP,24.71,46.67,Norovirus,1655.76,500000,True
2023-10-12,Central WWTP,24.71,46.67,Rotavirus,1197.1,500000,False
2023-10-13,Central WWTP,24.71,46.67,SARS-CoV-2,2518.48,500000,False
2023-10-13,Central WWTP,24.71,46.67,Influenza A,1919.11,500000,False
2023-10-13,Central WWTP,24.71,46.67,Influenza B,1616.03,500000,True
2023-10-13,Central WWTP,24.71,46.67,Norovirus,1392.66,500000,True
2023-10-13,Central WWTP,24.71,46.67,Rotavirus,1290.58,500000,False
2023-10-14,Central WWTP,24.71,46.67,SARS-CoV-2,2939.12,500000,False
2023-10-14,Central WWTP,24.71,46.67,Influenza A,2177.3,500000,False
2023-10-14,Central WWTP,24.71,46.67,Influenza B,1411.07,500000,True
2023-10-14,Central WWTP,24.71,46.67,Norovirus,869.04,500000,True
2023-10-14,Central WWTP,24.71,46.67,Rotavirus,1121.34,500000,False
2023-10-15,Central WWTP,24.71,46.67,SARS-CoV-2,2499.45,500000,False
2023-10-15,Central WWTP,24.71,46.67,Influenza A,1961.34,500000,False
2023-10-15,Central WWTP,24.71,46.67,Influenza B,1495.74,500000,True
2023-10-15,Central WWTP,24.71,46.67,Norovirus,1049.95,500000,True
2023-10-15,Central WWTP,24.71,46.67,Rotavirus,1377.74,500000,False
2023-10-16,Central WWTP,24.71,46.67,SARS-CoV-2,2781.83,500000,False
2023-10-16,Central WWTP,24.71,46.67,Influenza A,1996.48,500000,False
2023-10-16,Central WWTP,24.71,46.67,Influenza B,1941.99,500000,False
2023-10-16,Central WWTP,24.71,46.67,Norovirus,1670.1,500000,False
2023-10-16,Central WWTP,24.71,46.67,Rotavirus,1304.01,500000,False
2023-10-17,Central WWTP,24.71,46.67,SARS-CoV-2,2380.1,500000,False
2023-10-17,Central WWTP,24.71,46.67,Influenza A,2149.92,500000,False
2023-10-17,Central WWTP,24.71,46.67,Influenza B,2298.74,500000,False
2023-10-17,Central WWTP,24.71,46.67,Norovirus,1567.98,500000,False
2023-10-17,Central WWTP,24.71,46.67,Rotavirus,1201.78,500000,False
2023-10-18,Central WWTP,24.71,46.67,SARS-CoV-2,2799.85,500000,False
2023-10-18,Central WWTP,24.71,46.67,Influenza A,2382.81,500000,False
2023-10-18,Central WWTP,24.71,46.67,Influenza B,1755.89,500000,False
2023-10-18,Central WWTP,24.71,46.67,Norovirus,1548.74,500000,False
2023-10-18,Central WWTP,24.71,46.67,Rotavirus,1073.11,500000,False
2023-10-19,Central WWTP,24.71,46.67,SARS-CoV-2,2381.06,500000,False
2023-10-19,Central WWTP,24.71,46.67,Influenza A,2038.93,500000,False
2023-10-19,Central WWTP,24.71,46.67,Influenza B,2182.25,500000,False
2023-10-19,Central WWTP,24.71,46.67,Norovirus,1534.23,500000,False
2023-10-19,Central WWTP,24.71,46.67,Rotavirus,1494.3,500000,False
2023-10-20,Central WWTP,24.71,46.67,SARS-CoV-2,2451.58,500000,False
2023-10-20,Central WWTP,24.71,46.67,Influenza A,2199.11,500000,False
2023-10-20,Central WWTP,24.71,46.67,Influenza B,2136.14,500000,False
2023-10-20,Central WWTP,24.71,46.67,Norovirus,1774.49,500000,False
2023-10-20,Central WWTP,24.71,46.67,Rotavirus,1187.41,500000,False
2023-10-21,Central WWTP,24.71,46.67,SARS-CoV-2,2497.23,500000,False
2023-10-21,Central WWTP,24.71,46.67,Influenza A,1833.26,500000,False
2023-10-21,Central WWTP,24.71,46.67,Influenza B,2031.06,500000,False
2023-10-21,Central WWTP,24.71,46.67,Norovirus,1522.49,500000,False
2023-10-21,Central WWTP,24.71,46.67,Rotavirus,1379.21,500000,False
2023-10-22,Central WWTP,24.71,46.67,SARS-CoV-2,2490.53,500000,False
2023-10-22,Central WWTP,24.71,46.67,Influenza A,2042.43,500000,False
2023-10-22,Central WWTP,24.71,46.67,Influenza B,1961.4,500000,False
2023-10-22,Central WWTP,24.71,46.67,Norovirus,1517.89,500000,False
2023-10-22,Central WWTP,24.71,46.67,Rotavirus,1225.88,500000,False
2023-10-23,Central WWTP,24.71,46.67,SARS-CoV-2,2638.03,500000,False
2023-10-23,Central WWTP,24.71,46.67,Influenza A,2318.37,500000,False
2023-10-23,Central WWTP,24.71,46.67,Influenza B,1837.8,500000,False
2023-10-23,Central WWTP,24.71,46.67,Norovirus,1281.63,500000,False
2023-10-23,Central WWTP,24.71,46.67,Rotavirus,1282.47,500000,False
2023-10-24,Central WWTP,24.71,46.67,SARS-CoV-2,2474.48,500000,False
2023-10-24,Central WWTP,24.71,46.67,Influenza A,1743.25,500000,False
2023-10-24,Central WWTP,24.71,46.67,Influenza B,1924.76,500000,False
2023-10-24,Central WWTP,24.71,46.67,Norovirus,1495.36,500000,False
2023-10-24,Central WWTP,24.71,46.67,Rotavirus,1003.22,500000,False
2023-10-25,Central WWTP,24.71,46.67,SARS-CoV-2,2219.57,500000,False
2023-10-25,Central WWTP,24.71,46.67,Influenza A,2055.54,500000,False
2023-10-25,Central WWTP,24.71,46.67,Influenza B,1822.97,500000,False
2023-10-25,Central WWTP,24.71,46.67,Norovirus,1845.51,500000,False
2023-10-25,Central WWTP,24.71,46.67,Rotavirus,1314.66,500000,False
2023-10-26,Central WWTP,24.71,46.67,SARS-CoV-2,2661.2,500000,False
2023-10-26,Central WWTP,24.71,46.67,Influenza A,1900.89,500000,False
2023-10-26,Central WWTP,24.71,46.67,Influenza B,2133.28,500000,False
2023-10-26,Central WWTP,24.71,46.67,Norovirus,1421.06,500000,False
2023-10-26,Central WWTP,24.71,46.67,Rotavirus,1326.89,500000,False
2023-10-27,Central WWTP,24.71,46.67,SARS-CoV-2,2751.32,500000,False
2023-10-27,Central WWTP,24.71,46.67,Influenza A,1972.75,500000,False
2023-10-27,Central WWTP,24.71,46.67,Influenza B,1980.8,500000,False
2023-10-27,Central WWTP,24.71,46.67,Norovirus,1591.47,500000,False
2023-10-27,Central WWTP,24.71,46.67,Rotavirus,1020.63,500000,False
2023-10-28,Central WWTP,24.71,46.67,SARS-CoV-2,2762.48,500000,False
2023-10-28,Central WWTP,24.71,46.67,Influenza A,2117.67,500000,False
2023-10-28,Central WWTP,24.71,46.67,Influenza B,1636.61,500000,False
2023-10-28,Central WWTP,24.71,46.67,Norovirus,1522.66,500000,False
2023-10-28,Central WWTP,24.71,46.67,Rotavirus,1175.05,500000,False
2023-10-29,Central WWTP,24.71,46.67,SARS-CoV-2,2356.77,500000,False
2023-10-29,Central WWTP,24.71,46.67,Influenza A,2097.59,500000,False
2023-10-29,Central WWTP,24.71,46.67,Influenza B,1966.65,500000,False
2023-10-29,Central WWTP,24.71,46.67,Norovirus,1310.97,500000,False
2023-10-29,Central WWTP,24.71,46.67,Rotavirus,993.84,500000,False
2023-10-30,Central WWTP,24.71,46.67,SARS-CoV-2,2713.32,500000,False
2023-10-30,Central WWTP,24.71,46.67,Influenza A,2127.6,500000,False
2023-10-30,Central WWTP,24.71,46.67,Influenza B,1694.18,500000,False
2023-10-30,Central WWTP,24.71,46.67,Norovirus,1348.2,500000,False
2023-10-30,Central WWTP,24.71,46.67,Rotavirus,1358.5,500000,False
2023-10-31,Central WWTP,24.71,46.67,SARS-CoV-2,2616.06,500000,False
2023-10-31,Central WWTP,24.71,46.67,Influenza A,2330.49,500000,False
2023-10-31,Central WWTP,24.71,46.67,Influenza B,1919.29,500000,False
2023-10-31,Central WWTP,24.71,46.67,Norovirus,1772.63,500000,False
2023-10-31,Central WWTP,24.71,46.67,Rotavirus,1222.3,500000,False
2023-11-01,Central WWTP,24.71,46.67,SARS-CoV-2,2439.49,500000,False
2023-11-01,Central WWTP,24.71,46.67,Influenza A,2114.42,500000,False
2023-11-01,Central WWTP,24.71,46.67,Influenza B,1708.24,500000,False
2023-11-01,Central WWTP,24.71,46.67,Norovirus,1431.28,500000,False
2023-11-01,Central WWTP,24.71,46.67,Rotavirus,1548.13,500000,False
2023-11-02,Central WWTP,24.71,46.67,SARS-CoV-2,2614.28,500000,False
2023-11-02,Central WWTP,24.71,46.67,Influenza A,2012.1,500000,False
2023-11-02,Central WWTP,24.71,46.67,Influenza B,1674.48,500000,False
2023-11-02,Central WWTP,24.71,46.67,Norovirus,1675.6,500000,False
2023-11-02,Central WWTP,24.71,46.67,Rotavirus,1186.12,500000,False
2023-11-03,Central WWTP,24.71,46.67,SARS-CoV-2,2678.3,500000,False
2023-11-03,Central WWTP,24.71,46.67,Influenza A,1987.27,500000,False
2023-11-03,Central WWTP,24.71,46.67,Influenza B,2099.73,500000,False
2023-11-03,Central WWTP,24.71,46.67,Norovirus,1374.92,500000,False
2023-11-03,Central WWTP,24.71,46.67,Rotavirus,994.57,500000,False
2023-11-04,Central WWTP,24.71,46.67,SARS-CoV-2,2461.88,500000,False
2023-11-04,Central WWTP,24.71,46.67,Influenza A,2089.71,500000,False
2023-11-04,Central WWTP,24.71,46.67,Influenza B,2107.82,500000,False
2023-11-04,Central WWTP,24.71,46.67,Norovirus,1614.38,500000,False
2023-11-04,Central WWTP,24.71,46.67,Rotavirus,1410.77,500000,False
2023-11-05,Central WWTP,24.71,46.67,SARS-CoV-2,2402.38,500000,False
2023-11-05,Central WWTP,24.71,46.67,Influenza A,2397.44,500000,False
2023-11-05,Central WWTP,24.71,46.67,Influenza B,1771.63,500000,False
2023-11-05,Central WWTP,24.71,46.67,Norovirus,1743.24,500000,False
2023-11-05,Central WWTP,24.71,46.67,Rotavirus,1242.61,500000,False
2023-11-06,Central WWTP,24.71,46.67,SARS-CoV-2,2359.19,500000,False
2023-11-06,Central WWTP,24.71,46.67,Influenza A,2017.99,500000,False
2023-11-06,Central WWTP,24.71,46.67,Influenza B,2042.69,500000,False
2023-11-06,Central WWTP,24.71,46.67,Norovirus,1547.58,500000,False
2023-11-06,Central WWTP,24.71,46.67,Rotavirus,1309.45,500000,False
2023-11-07,Central WWTP,24.71,46.67,SARS-CoV-2,2418.99,500000,False
2023-11-07,Central WWTP,24.71,46.67,Influenza A,2009.61,500000,False
2023-11-07,Central WWTP,24.71,46.67,Influenza B,2067.54,500000,False
2023-11-07,Central WWTP,24.71,46.67,Norovirus,1502.35,500000,False
2023-11-07,Central WWTP,24.71,46.67,Rotavirus,1325.49,500000,False
2023-11-08,Central WWTP,24.71,46.67,SARS-CoV-2,2154.19,500000,False
2023-11-08,Central WWTP,24.71,46.67,Influenza A,2180.1,500000,False
2023-11-08,Central WWTP,24.71,46.67,Influenza B,2158.59,500000,False
2023-11-08,Central WWTP,24.71,46.67,Norovirus,1313.32,500000,False
2023-11-08,Central WWTP,24.71,46.67,Rotavirus,1152.66,500000,False
2023-11-09,Central WWTP,24.71,46.67,SARS-CoV-2,2310.6,500000,False
